-9.175938903354108334e-04
7.333371322602033615e-04
-1.895017107017338276e-03
1.126291928812861443e-03
-1.994712976738810539e-03
3.502655308693647385e-04
-3.772998228669166565e-03
-7.226557936519384384e-04
-3.932774532586336136e-03
1.249990309588611126e-03
-1.417909981682896614e-03
7.892830763012170792e-04
-1.951374928466975689e-03
4.632168915122747421e-03
3.636484965682029724e-03
6.827283650636672974e-04
1.770684029906988144e-03
5.208456423133611679e-03
1.138464547693729401e-02
9.478446096181869507e-03
1.513619255274534225e-02
-2.051704097539186478e-03
6.940703839063644409e-03
1.676924293860793114e-03
2.567178755998611450e-02
1.259701885282993317e-02
1.517614424228668213e-01
-4.365804791450500488e-02
-1.178592741489410400e-01
2.114745676517486572e-01
7.624397426843643188e-02
-1.646888405084609985e-01
-2.033479958772659302e-01
-2.155337631702423096e-01
-1.893776506185531616e-01
-1.661255806684494019e-01
-1.508790161460638046e-02
2.504805922508239746e-01
2.533529698848724365e-01
1.685479879379272461e-01
-1.886348426342010498e-02
1.248852685093879700e-01
2.579462528228759766e-01
2.063062191009521484e-01
2.235077917575836182e-01
-3.164617717266082764e-02
-2.764059901237487793e-01
-1.031041666865348816e-01
5.563742294907569885e-02
-1.755018085241317749e-01
-2.701944708824157715e-01
-2.382994294166564941e-01
-2.023033797740936279e-01
-1.785057187080383301e-01
-1.847129166126251221e-01
-1.260695308446884155e-01
-1.245359927415847778e-01
-1.711720079183578491e-01
-1.576629579067230225e-01
-1.517178714275360107e-01
-1.363711655139923096e-01
-1.118414700031280518e-01
1.025411114096641541e-01
3.013167679309844971e-01
3.078222870826721191e-01
1.679311692714691162e-01
2.206580936908721924e-01
3.297462463378906250e-01
2.875916957855224609e-01
2.948750257492065430e-01
2.490062862634658813e-01
2.463251948356628418e-01
2.128141820430755615e-01
2.168380618095397949e-01
1.831281930208206177e-01
1.680782139301300049e-01
1.224612966179847717e-01
1.337710320949554443e-01
-1.868879795074462891e-02
-3.112934827804565430e-01
-3.312006294727325439e-01
-3.067386746406555176e-01
-2.701546847820281982e-01
-2.666257321834564209e-01
-2.665730118751525879e-01
-2.678168118000030518e-01
-2.495798468589782715e-01
-2.308792769908905029e-01
-2.072576135396957397e-01
-1.968206167221069336e-01
-1.779415309429168701e-01
-1.586543619632720947e-01
-1.219695135951042175e-01
-8.923477679491043091e-02
5.033111199736595154e-03
2.386441528797149658e-01
3.000788688659667969e-01
2.848665714263916016e-01
2.919374704360961914e-01
2.838029861450195312e-01
2.793847620487213135e-01
