Amplitude,Time
-0.0009175938903354108,0.0
0.0007333371322602034,8.888888888888889e-05
-0.0018950171070173385,0.00017777777777777779
0.0011262919288128614,0.0002666666666666667
-0.0019947129767388105,0.0003555555555555556
0.00035026553086936474,0.00044444444444444447
-0.003772998228669167,0.0005333333333333334
-0.0007226557936519384,0.0006222222222222224
-0.003932774532586336,0.0007111111111111113
0.0012499903095886111,0.0008
-0.0014179099816828966,0.0008888888888888889
0.000789283076301217,0.0009777777777777775
-0.001951374928466976,0.0010666666666666667
0.004632168915122747,0.0011555555555555555
0.0036364849656820297,0.0012444444444444445
0.0006827283650636673,0.0013333333333333333
0.001770684029906988,0.0014222222222222223
0.005208456423133612,0.001511111111111111
0.011384645476937294,0.0016
0.00947844609618187,0.0016888888888888889
0.015136192552745342,0.0017777777777777779
-0.0020517040975391865,0.0018666666666666664
0.006940703839063644,0.0019555555555555554
0.0016769242938607931,0.0020444444444444447
0.025671787559986115,0.002133333333333333
0.012597018852829931,0.0022222222222222222
0.15176144242286682,0.002311111111111111
-0.043658047914505005,0.0024
-0.11785927414894104,0.002488888888888889
0.21147456765174863,0.002577777777777778
0.07624397426843643,0.0026666666666666666
-0.164688840508461,0.002755555555555556
-0.20334799587726596,0.0028444444444444446
-0.2155337631702423,0.0029333333333333334
-0.1893776506185532,0.003022222222222222
-0.1661255806684494,0.003111111111111111
-0.01508790161460638,0.0032
0.250480592250824,0.003288888888888889
0.25335296988487244,0.0033777777777777777
0.16854798793792725,0.0034666666666666665
-0.018863484263420105,0.003555555555555556
0.12488526850938796,0.003644444444444445
0.257946252822876,0.003733333333333333
0.20630621910095212,0.0038222222222222225
0.2235077917575836,0.003911111111111111
-0.03164617717266083,0.004
-0.2764059901237488,0.0040888888888888884
-0.10310416668653488,0.004177777777777778
0.0556374229490757,0.004266666666666666
-0.17550180852413175,0.004355555555555555
-0.27019447088241577,0.0044444444444444444
-0.23829942941665647,0.004533333333333334
-0.2023033797740936,0.004622222222222222
-0.17850571870803833,0.004711111111111111
-0.18471291661262512,0.0048
-0.1260695308446884,0.004888888888888889
-0.12453599274158476,0.004977777777777778
-0.17117200791835785,0.0050666666666666655
-0.15766295790672302,0.005155555555555556
-0.151717871427536,0.005244444444444445
-0.1363711655139923,0.005333333333333333
-0.11184147000312804,0.005422222222222222
0.10254111140966415,0.005511111111111112
0.3013167679309845,0.0056
0.30782228708267206,0.005688888888888889
0.16793116927146912,0.0057777777777777775
0.22065809369087216,0.005866666666666667
0.3297462463378906,0.005955555555555556
0.28759169578552246,0.006044444444444444
0.29487502574920654,0.0061333333333333335
0.24900628626346588,0.006222222222222222
0.24632519483566284,0.006311111111111111
0.2128141820430756,0.0064
0.21683806180953977,0.006488888888888889
0.1831281930208206,0.006577777777777778
0.16807821393013,0.006666666666666667
0.12246129661798476,0.0067555555555555554
0.13377103209495544,0.006844444444444445
-0.01868879795074463,0.006933333333333333
-0.31129348278045654,0.007022222222222222
-0.33120062947273254,0.007111111111111112
-0.3067386746406555,0.0072
-0.27015468478202814,0.00728888888888889
-0.2666257321834564,0.007377777777777777
-0.26657301187515253,0.007466666666666666
-0.26781681180000305,0.007555555555555555
-0.24957984685897827,0.007644444444444445
-0.23087927699089048,0.0077333333333333325
-0.2072576135396957,0.00782222222222222
-0.19682061672210693,0.00791111111111111
-0.17794153094291687,0.008
-0.15865436196327207,0.008088888888888889
-0.1219695135951042,0.008177777777777777
-0.08923477679491043,0.008266666666666667
0.005033111199736595,0.008355555555555555
0.23864415287971497,0.008444444444444444
0.3000788688659668,0.008533333333333332
0.2848665714263916,0.008622222222222222
0.29193747043609614,0.00871111111111111
0.2838029861450196,0.0088
0.27938476204872126,0.008888888888888889
0.2780890166759491,0.008977777777777777
0.2706699073314667,0.009066666666666669
0.25481453537940973,0.009155555555555556
0.232556015253067,0.009244444444444444
0.21442899107933044,0.009333333333333334
0.1950995773077011,0.009422222222222222
0.1863727420568466,0.00951111111111111
0.17051175236701965,0.0096
0.15750981867313385,0.009688888888888888
0.1339535415172577,0.009777777777777776
0.11611650884151457,0.009866666666666666
0.09385153651237488,0.009955555555555556
0.08003456145524977,0.010044444444444444
0.04452458769083023,0.010133333333333333
-0.05950351431965828,0.010222222222222223
-0.1971958130598068,0.010311111111111111
-0.3618174195289612,0.0104
-0.3824838399887085,0.010488888888888888
-0.37381196022033686,0.010577777777777776
-0.35451483726501465,0.010666666666666666
-0.3287280797958374,0.010755555555555556
-0.31090861558914185,0.010844444444444445
-0.28937023878097534,0.010933333333333331
-0.2796607613563537,0.01102222222222222
-0.26018097996711725,0.011111111111111112
-0.2454448640346527,0.0112
-0.22302408516407007,0.011288888888888888
-0.20674169063568115,0.011377777777777778
-0.18762417137622836,0.011466666666666667
-0.17038121819496155,0.011555555555555557
-0.1477815806865692,0.011644444444444443
-0.11860441416501998,0.011733333333333332
-0.06767740845680237,0.01182222222222222
0.11723947525024414,0.011911111111111112
0.28829336166381836,0.012
0.31029248237609863,0.012088888888888889
0.3129650950431824,0.012177777777777775
0.296187162399292,0.012266666666666669
0.2892358899116516,0.012355555555555555
0.2759891152381897,0.012444444444444444
0.2641200721263885,0.012533333333333332
0.2491097152233124,0.012622222222222222
0.23388066887855527,0.01271111111111111
0.2158411294221878,0.0128
0.20053473114967343,0.012888888888888887
0.18363885581493375,0.012977777777777776
0.16956382989883423,0.013066666666666667
0.1542759984731674,0.013155555555555556
0.13782534003257751,0.013244444444444444
0.1210845559835434,0.013333333333333334
0.10158240795135498,0.013422222222222223
0.08126029372215272,0.01351111111111111
0.049454011023044586,0.0136
-0.04773174598813057,0.013688888888888888
-0.2553358376026153,0.013777777777777776
-0.3663839101791382,0.013866666666666666
-0.37408140301704407,0.013955555555555556
-0.36234068870544434,0.014044444444444444
-0.34168174862861633,0.014133333333333333
-0.3220331072807312,0.014222222222222221
-0.30209124088287354,0.014311111111111111
-0.28339755535125727,0.0144
-0.26396676898002625,0.014488888888888888
-0.2484796047210693,0.014577777777777778
-0.22848775982856753,0.014666666666666666
-0.21267488598823547,0.014755555555555555
-0.1929680705070496,0.014844444444444445
-0.17759335041046143,0.014933333333333331
-0.15546926856040955,0.01502222222222222
-0.1400112509727478,0.015111111111111112
-0.11123536527156828,0.0152
-0.08712245523929597,0.015288888888888888
0.048242904245853424,0.015377777777777778
0.258220911026001,0.015466666666666667
0.32477474212646484,0.015555555555555557
0.3306085467338562,0.015644444444444443
0.32393693923950195,0.015733333333333332
0.30505385994911194,0.015822222222222224
0.2950917184352875,0.015911111111111112
0.2779669165611267,0.016
0.2646757960319519,0.01608888888888889
0.2464066743850708,0.016177777777777777
0.23279172182083127,0.016266666666666665
0.21326828002929688,0.016355555555555557
0.2003073692321777,0.016444444444444446
0.18248215317726132,0.01653333333333333
0.16952291131019592,0.016622222222222222
0.14958980679512024,0.01671111111111111
0.1366654634475708,0.0168
0.1210837960243225,0.016888888888888887
0.09990379214286803,0.01697777777777778
0.06597161293029785,0.017066666666666667
-0.05345763266086578,0.017155555555555556
-0.1309510767459869,0.017244444444444444
-0.2697661519050598,0.017333333333333333
-0.3629201054573059,0.01742222222222222
-0.3434857130050659,0.017511111111111113
-0.33432415127754206,0.0176
-0.3070612847805023,0.01768888888888889
-0.3001012206077576,0.017777777777777774
-0.2737930119037628,0.017866666666666666
-0.2612065076828003,0.017955555555555554
-0.23912110924720764,0.01804444444444444
-0.22669169306755063,0.01813333333333333
-0.20442895591259,0.018222222222222223
-0.19090563058853147,0.01831111111111111
-0.1746452748775482,0.0184
-0.15746210515499115,0.018488888888888888
-0.1366334855556488,0.018577777777777776
-0.11261062324047089,0.018666666666666668
-0.09827259182929993,0.01875555555555556
-0.06671491265296936,0.018844444444444445
-0.031226955354213715,0.018933333333333333
0.20765653252601624,0.01902222222222222
0.3512240052223205,0.019111111111111106
0.32701575756073,0.0192
0.3301583528518677,0.019288888888888887
0.32198864221572876,0.019377777777777775
0.3217921257019043,0.019466666666666663
0.29803574085235596,0.019555555555555555
0.28429871797561646,0.019644444444444444
0.26341289281845087,0.01973333333333333
0.2505018711090088,0.019822222222222224
0.232966423034668,0.019911111111111112
0.2221441864967346,0.02
0.1960639655590057,0.02008888888888889
0.18196821212768555,0.020177777777777777
0.16627204418182373,0.020266666666666665
0.15651175379753113,0.02035555555555556
0.128648042678833,0.020444444444444446
0.11109843850135805,0.02053333333333333
0.081233911216259,0.020622222222222222
0.07823002338409424,0.02071111111111111
-0.06189090758562088,0.0208
-0.3112019896507263,0.020888888888888887
-0.3371299207210541,0.020977777777777776
-0.327501505613327,0.021066666666666668
-0.32315102219581604,0.021155555555555556
-0.3133787214756012,0.021244444444444444
-0.29443249106407166,0.02133333333333333
-0.2772240936756134,0.02142222222222222
-0.25963553786277765,0.021511111111111113
-0.24067342281341553,0.0216
-0.2239198386669159,0.02168888888888889
-0.20824268460273743,0.021777777777777774
-0.192486435174942,0.021866666666666663
-0.17183169722557068,0.021955555555555555
-0.15163904428482056,0.02204444444444444
-0.134579136967659,0.02213333333333333
-0.11854689568281172,0.022222222222222223
-0.0984913408756256,0.02231111111111111
-0.03988386690616608,0.0224
0.1281051933765411,0.022488888888888888
0.21339234709739685,0.022577777777777776
0.24394643306732175,0.02266666666666667
0.3219448924064636,0.02275555555555556
0.3391224443912506,0.022844444444444445
0.3248741030693054,0.022933333333333333
0.3072380721569061,0.02302222222222222
0.2862412929534912,0.023111111111111114
0.2720698118209839,0.0232
0.2562308609485626,0.023288888888888887
0.24423483014106753,0.023377777777777775
0.22137568891048431,0.023466666666666663
0.20316195487976077,0.023555555555555555
0.18477302789688113,0.023644444444444444
0.17783053219318387,0.02373333333333333
0.15446031093597412,0.023822222222222224
0.13696616888046265,0.023911111111111112
0.10796309262514114,0.024
0.10163964331150054,0.02408888888888889
0.04259141907095909,0.024177777777777777
-0.13334947824478147,0.024266666666666666
-0.25326171517372126,0.024355555555555557
-0.30586543679237366,0.024444444444444446
-0.31208118796348566,0.02453333333333333
-0.3194211721420288,0.024622222222222222
-0.3088856041431427,0.02471111111111111
-0.2911188006401062,0.0248
-0.2747393846511841,0.024888888888888887
-0.25464510917663574,0.024977777777777776
-0.23854467272758484,0.025066666666666668
-0.2219000607728958,0.02515555555555556
-0.2080040127038956,0.025244444444444444
-0.18838711082935333,0.02533333333333333
-0.1683671474456787,0.02542222222222222
-0.14945559203624725,0.02551111111111111
-0.1357842981815338,0.0256
-0.11806654930114746,0.02568888888888889
-0.09128838777542114,0.025777777777777774
0.01132717914879322,0.025866666666666663
0.1435202807188034,0.025955555555555555
0.13630628585815427,0.02604444444444444
0.211052730679512,0.02613333333333333
0.3348257541656494,0.026222222222222223
0.3331424295902252,0.02631111111111111
0.3224354088306427,0.0264
0.2987034320831299,0.026488888888888888
0.2829667925834656,0.026577777777777777
0.26811206340789795,0.02666666666666667
0.25890353322029114,0.02675555555555556
0.23727542161941528,0.026844444444444445
0.21938711404800412,0.026933333333333333
0.1933495402336121,0.02702222222222222
0.1833689212799072,0.027111111111111114
0.1672697365283966,0.0272
0.15632092952728271,0.027288888888888887
0.13045421242713928,0.027377777777777775
0.11557912826538085,0.027466666666666667
0.03745239600539208,0.027555555555555555
-0.09347167611122131,0.027644444444444444
-0.12321763485670088,0.02773333333333333
-0.10847097635269164,0.027822222222222224
-0.20664432644844052,0.027911111111111112
-0.3344271183013916,0.028
-0.3242567181587219,0.02808888888888889
-0.31503897905349726,0.028177777777777777
-0.29083251953125,0.028266666666666666
-0.2758919596672058,0.028355555555555557
-0.26041844487190247,0.028444444444444442
-0.24694682657718656,0.02853333333333333
-0.22879865765571597,0.028622222222222223
-0.20860403776168823,0.02871111111111111
-0.1891285479068756,0.0288
-0.17339813709259033,0.028888888888888888
-0.15813152492046356,0.028977777777777776
-0.13937951624393463,0.029066666666666668
-0.11270409077405928,0.02915555555555556
-0.0681585967540741,0.029244444444444444
0.020649315789341927,0.02933333333333333
0.10518932342529295,0.02942222222222222
0.16221004724502563,0.02951111111111111
0.27918124198913574,0.0296
0.318668007850647,0.02968888888888889
0.3136785924434662,0.029777777777777775
0.30329808592796326,0.029866666666666663
0.2904626131057739,0.029955555555555555
0.2767952084541321,0.030044444444444443
0.25917112827301025,0.03013333333333333
0.2419593185186386,0.030222222222222223
0.22375178337097168,0.03031111111111111
0.2082102596759796,0.0304
0.1917347013950348,0.03048888888888889
0.17227238416671753,0.030577777777777777
0.1526528149843216,0.030666666666666665
0.13497835397720337,0.03075555555555556
0.11171434074640274,0.030844444444444445
0.061742853373289115,0.030933333333333334
-0.057127274572849274,0.03102222222222222
-0.12285321205854416,0.031111111111111114
-0.1486307978630066,0.0312
-0.2450674921274185,0.03128888888888889
-0.3207691013813019,0.031377777777777775
-0.32128685712814326,0.031466666666666664
-0.3129032850265503,0.03155555555555556
-0.29237115383148193,0.03164444444444445
-0.27716714143753046,0.03173333333333333
-0.260251522064209,0.031822222222222224
-0.24591052532196045,0.03191111111111111
-0.2279544621706009,0.032
-0.21033030748367307,0.03208888888888889
-0.19110469520092008,0.03217777777777778
-0.17408053576946259,0.032266666666666666
-0.15744903683662415,0.032355555555555554
-0.1352112889289856,0.03244444444444444
-0.10780002176761629,0.03253333333333333
-0.05799420177936553,0.03262222222222222
-0.018066775053739548,0.032711111111111114
0.06428606063127518,0.0328
0.16057544946670532,0.03288888888888889
0.2723418474197388,0.03297777777777778
0.3243166208267212,0.03306666666666667
0.31219762563705444,0.03315555555555556
0.30433833599090576,0.033244444444444445
0.28896623849868774,0.033333333333333326
0.28258320689201355,0.03342222222222222
0.2623717784881592,0.03351111111111111
0.24630470573902127,0.0336
0.227019727230072,0.033688888888888886
0.20976638793945312,0.033777777777777775
0.19278460741043088,0.03386666666666667
0.176158145070076,0.03395555555555556
0.15961934626102448,0.03404444444444445
0.13347727060317993,0.034133333333333335
0.10068412125110626,0.03422222222222222
0.02447856031358242,0.03431111111111111
-0.05485250055789948,0.0344
-0.09639883786439896,0.03448888888888889
-0.12390733510255812,0.03457777777777778
-0.2139967978000641,0.034666666666666665
-0.3206261396408081,0.03475555555555555
-0.318206787109375,0.03484444444444444
-0.3084205985069275,0.03493333333333333
-0.2901589870452881,0.035022222222222225
-0.2780250310897827,0.035111111111111114
-0.2636767029762268,0.0352
-0.2460748553276062,0.03528888888888889
-0.2292769551277161,0.03537777777777778
-0.2077200561761856,0.03546666666666667
-0.19148558378219604,0.035555555555555556
-0.16978958249092102,0.035644444444444444
-0.1564374566078186,0.035733333333333325
-0.12767493724822998,0.03582222222222222
-0.09837915003299712,0.03591111111111111
-0.033494286239147186,0.036
0.050896897912025445,0.036088888888888886
0.11272922903299332,0.036177777777777774
0.15387430787086487,0.03626666666666666
0.25272983312606806,0.03635555555555556
0.28736358880996704,0.036444444444444446
0.30087539553642273,0.03653333333333333
0.28289371728897095,0.03662222222222222
0.2842661440372467,0.03671111111111111
0.2537329196929932,0.0368
0.2534256875514984,0.03688888888888889
0.2033352553844452,0.036977777777777776
0.09662001579999924,0.03706666666666666
0.20413002371788025,0.03715555555555555
0.19046345353126523,0.03724444444444444
0.173401802778244,0.037333333333333336
0.1482347697019577,0.037422222222222225
0.111062191426754,0.03751111111111111
0.05976101756095886,0.0376
-0.024817666038870808,0.03768888888888889
-0.07851874828338623,0.03777777777777778
-0.12643860280513763,0.037866666666666667
-0.19020907580852509,0.037955555555555555
-0.2604077160358429,0.03804444444444444
-0.27365466952323914,0.038133333333333325
-0.27850142121315,0.03822222222222221
-0.2663206160068512,0.038311111111111115
-0.2588995099067688,0.0384
-0.24185633659362793,0.038488888888888885
-0.22998125851154327,0.03857777777777777
-0.21126903593540192,0.03866666666666666
-0.19647523760795596,0.03875555555555556
-0.17713704705238342,0.038844444444444445
-0.15982036292552948,0.03893333333333333
-0.13755160570144653,0.03902222222222222
-0.11376681923866272,0.03911111111111111
-0.08416987955570222,0.0392
-0.04436109215021133,0.03928888888888889
0.01644568331539631,0.039377777777777775
0.07478605210781097,0.03946666666666666
0.11179246008396149,0.03955555555555555
0.16091997921466827,0.03964444444444445
0.220398873090744,0.039733333333333336
0.24971351027488708,0.039822222222222224
0.25368234515190125,0.03991111111111111
0.25154575705528254,0.04
0.24123312532901764,0.04008888888888889
0.23055380582809448,0.04017777777777778
0.21567413210868835,0.040266666666666666
0.20162758231163025,0.040355555555555554
0.1844463348388672,0.04044444444444444
0.16845948994159698,0.04053333333333333
0.14899191260337827,0.04062222222222222
0.1283722221851349,0.04071111111111112
0.10527098178863524,0.0408
0.08053113520145416,0.04088888888888889
0.05045752972364426,0.04097777777777777
0.011234045028686523,0.04106666666666666
-0.03762294352054596,0.04115555555555556
-0.08075831830501555,0.041244444444444445
-0.117285817861557,0.041333333333333326
-0.16044047474861145,0.04142222222222222
-0.1972452998161316,0.04151111111111111
-0.21408751606941223,0.0416
-0.21994829177856445,0.041688888888888886
-0.2182992249727249,0.041777777777777775
-0.2124021351337433,0.04186666666666667
-0.20341622829437253,0.04195555555555556
-0.19128197431564328,0.04204444444444445
-0.1783844381570816,0.042133333333333335
-0.1635810285806656,0.042222222222222223
-0.14858920872211456,0.04231111111111111
-0.13228657841682434,0.0424
-0.1129014864563942,0.04248888888888889
-0.09010155498981476,0.04257777777777778
-0.06501226127147675,0.042666666666666665
-0.037353824824094765,0.042755555555555554
-0.003299628617241978,0.04284444444444444
0.028707489371299744,0.04293333333333333
0.05446223542094231,0.04302222222222223
0.07926139980554579,0.043111111111111114
0.10961802303791046,0.0432
0.14094775915145874,0.04328888888888889
0.15675485134124756,0.04337777777777778
0.16337469220161435,0.04346666666666667
0.16338548064231873,0.04355555555555556
0.16041651368141174,0.04364444444444445
0.15605472028255463,0.043733333333333325
0.1478641927242279,0.04382222222222222
0.13773894309997559,0.04391111111111111
0.12616929411888123,0.044
0.11320787668228148,0.044088888888888886
0.0974818244576454,0.044177777777777774
0.08227145671844481,0.04426666666666666
0.0673166885972023,0.04435555555555556
0.04899166524410248,0.044444444444444446
0.030774183571338654,0.04453333333333333
0.008309314027428627,0.04462222222222222
-0.02037251740694046,0.04471111111111111
-0.0469977855682373,0.0448
-0.06557641923427582,0.04488888888888889
-0.07952329516410828,0.044977777777777776
-0.09619044512510301,0.04506666666666666
-0.11236830055713652,0.04515555555555555
-0.12256122380495071,0.04524444444444444
-0.12599292397499084,0.04533333333333334
-0.12507200241088867,0.045422222222222225
-0.12103280425071716,0.04551111111111111
-0.11705735325813292,0.0456
-0.11133431643247604,0.04568888888888889
-0.10314967483282088,0.04577777777777778
-0.09477734565734865,0.04586666666666667
-0.0857778489589691,0.04595555555555556
-0.07040715962648392,0.04604444444444444
-0.05243232101202011,0.046133333333333325
-0.03742092475295066,0.04622222222222223
-0.023668989539146423,0.046311111111111115
-0.01486113853752613,0.0464
-0.002876864280551672,0.046488888888888885
0.014788905158638954,0.046577777777777774
0.03293459862470627,0.04666666666666666
0.04638255387544632,0.04675555555555556
0.05433405190706253,0.046844444444444445
0.060867585241794586,0.04693333333333333
0.06762504577636719,0.04702222222222222
0.07348581403493881,0.04711111111111111
0.07480835169553757,0.0472
0.07514173537492752,0.04728888888888889
0.07211212068796156,0.047377777777777776
0.06868921965360641,0.04746666666666666
0.06329210847616196,0.04755555555555555
0.057884421199560165,0.04764444444444445
0.055429674685001366,0.047733333333333336
0.04905780404806137,0.047822222222222224
0.042440600693225854,0.04791111111111111
0.033735375851392746,0.048
0.01887246035039425,0.04808888888888889
0.002237767213955521,0.04817777777777778
-0.008130463771522045,0.048266666666666666
-0.012808610685169697,0.048355555555555554
-0.017507731914520264,0.04844444444444444
-0.02771662548184395,0.04853333333333333
-0.037801578640937805,0.04862222222222222
-0.04097907990217209,0.048711111111111115
-0.04374127462506294,0.0488
-0.04557269439101219,0.04888888888888889
-0.05027532950043678,0.04897777777777777
-0.053830601274967194,0.04906666666666666
-0.04885949194431305,0.04915555555555556
-0.04238863289356232,0.049244444444444445
-0.042139332741498954,0.049333333333333326
-0.045284375548362725,0.04942222222222222
-0.03583061695098877,0.04951111111111111
-0.02357149124145508,0.0496
-0.016437791287899017,0.04968888888888889
-0.013721838593482971,0.049777777777777775
-0.014143742620944977,0.049866666666666656
-0.009572790004312992,0.04995555555555556
-6.054108962416649e-05,0.05004444444444445
0.00816765334457159,0.050133333333333335
0.012711443938314915,0.050222222222222224
0.012799695134162903,0.05031111111111111
0.01197078824043274,0.0504
0.018996790051460263,0.05048888888888889
0.02467381581664085,0.05057777777777778
0.02559591270983219,0.050666666666666665
